,x,y
0,-1195.4860363133962,-113.51734119681839
1,-1188.8510788297738,-446.21900446941993
2,-925.1344883987773,-370.10082218863465
3,357.1317188396151,210.24185786137025
4,-811.106239130519,-490.40191782645576
5,234.02471283140932,-2.7420656350498
6,-791.3537065894474,-228.6536452862011
7,-4.988323725104263,88.10860639446938
8,162.45760218732192,112.69707310735167
9,198.72525214073852,150.74210506835152
10,-295.90551522703004,-78.7583624313014
11,-439.46772696417275,-33.88178821446734
12,-540.6815516949988,-370.6393359070062
13,-25.264862871588296,-116.9858057927054
14,190.2885691317776,48.86770672865773
15,-66.46438745580537,18.08785956970697
16,-261.5503548848158,29.113238047589046
17,-458.7238216098064,-48.37995510851435
18,-1609.3559651534483,-314.524720596772
19,180.34521928379388,63.59672225968685
20,269.17070640766667,92.1402123456483
21,632.8248916489503,262.86394274745476
22,-113.20199518351708,-18.66088128784303
23,-1845.7683848109025,-426.4171304421164
24,-1364.430004721783,7.784252360979222
25,-630.3971045245701,-125.24785765428567
26,-18.21215667409314,23.13390315913471
27,-604.3436304378148,-322.19568821511643
28,-401.4618341383597,10.135858015916956
29,-403.84400492536196,-218.42405422714128
30,-866.9362320086665,-262.05413728368455
31,31.067746558058005,219.13858547677268
32,-507.8935373821852,-139.946786630246
33,-1018.3008922706734,-309.97554614439554
34,-406.8122689089102,-66.15880253890826
35,-388.12033381051793,-133.8296941582465
36,79.40806020762244,15.694844804707602
37,352.9986147608928,69.26088750443138
38,173.36581750767652,-94.9466810445819
39,153.1226421270145,75.78207486250717
40,106.68693578205949,80.78826990149176
41,414.0076586778618,214.2202065160162
42,-852.8794684101646,-281.03720085867155
43,-7.065053383169401,120.52179095489961
44,158.83598125918195,102.5777493246818
45,-760.6045115194225,-272.2344012072233
46,720.3267787735159,316.82761446985336
47,140.3123098289885,101.98794379080287
48,331.09859955735027,150.50684156460434
49,193.26339830912426,67.26021060684977
50,400.08422430138086,158.74948625510905
51,232.993666711656,47.4692122749025
52,388.47645844211996,150.11320366859732
53,-511.82743584729883,-280.4846710754917
54,-161.02165010234035,-18.792888132353532
55,414.9238126722002,173.57675334875867
56,-1342.0517902458394,-243.8324435460187
57,-106.8597627397807,28.124426835599184
58,274.2779734734006,83.1071747836757
59,687.7836093171148,292.54672367491264
60,570.089830904399,241.03762715501747
61,684.6618125615142,303.7014096222196
62,-81.45610216322615,36.16553303217479
63,639.1978669380859,276.36836063083086
64,20.473602065241696,161.95964216744147
65,-50.08900192798565,5.1207830925916635
66,617.3109784703906,272.4941506774967
67,456.57011844077846,181.12722004235494
68,627.4699628567269,289.0009307006008
69,348.10071397335895,92.27750805462205
70,-1065.0455645315753,-269.63727900219885
71,667.7066623355447,288.0306445384785
72,-843.6992315710369,-106.61634918225957
73,77.73338701890934,65.28675948344625
74,298.922231337129,135.2995223313427
75,-374.1818193331828,-82.4596244891045
76,287.32323648404275,44.99711042844024
77,-796.3571528744895,-185.62890229916744
78,-849.7479134321104,-433.4262782371136
79,280.48318908131193,103.62004008613201
80,396.776725320943,186.75728764451938
81,285.102622365912,87.39045235633938
82,-1910.1140662510584,-833.2670158951643
83,-507.63161488633534,-380.1308092348649
84,347.1459790847387,153.0674895060906
85,-795.9986958788563,-264.58197657774485
86,67.12534629088165,2.9332773859043644
87,-815.2859208176599,-260.62192554414327
88,334.82138082624306,133.38623666360522
89,71.70667272538681,-2.854417611823274
90,70.29474633196202,-13.45456487197257
91,30.691857578370307,-72.76697680056701
92,66.75130594533556,99.89073002787485
93,194.2279981005033,72.31694259677549
94,-156.05968213539558,-11.961716003903497
95,-976.7012893487848,-422.36765860790456
96,416.8402526598965,130.196048690998
97,576.62635646903,256.5765140292305
98,408.5779832499487,170.66764586482
99,51.81583132637073,11.53380026976941
100,-14.600171210587208,85.02112886189491
101,788.0817053572437,363.5725921056045
102,363.7057857075335,134.50332167204465
103,581.0883345806212,250.73090921123296
104,530.8662484092282,225.0438227512726
105,74.41884419337494,119.47271736122974
106,398.4675047638042,174.0514827342878
107,366.70697326283533,123.81317236087558
108,-1623.4444439893741,-561.1910090534961
109,405.41979085090827,189.3358235301635
110,576.2218951549571,261.1988983735154
111,379.19320731045093,107.77582805309189
112,168.71184767409324,-0.08170643307468739
113,559.677030650224,219.7162302141672
114,675.7081095813668,290.39714158268026
115,332.68019046574096,161.6573869012968
116,680.3396629226695,286.62541620902357
117,-219.31128145278186,22.720392717183557
118,-413.316370846673,-40.92527969632973
119,-441.67983045480366,-237.78472682846186
120,411.8717424706081,181.18644578421487
121,-744.0647678205089,-276.2059703815879
122,-1410.4841313907687,-836.5808030302475
123,131.86597824827103,-3.587037924636489
124,261.52079671894126,59.10683353770599
125,161.48230299585495,44.85132008108663
126,44.40296054289853,83.87254730197412
127,-744.8333269082037,-337.92405050481705
128,108.2053944405301,-35.28558905228714
129,-803.7945789229187,-382.77385297506305
130,367.0905193599795,135.2477272644908
131,-292.5894750274367,-29.04116609409244
132,-323.1130378952269,-86.09223363200887
133,-66.07427057638336,-87.18405814833865
134,-782.2589451393411,-267.1671581585285
135,249.15565793784933,111.18210407248384
136,370.27147682262085,170.8630680016406
137,460.3437041788808,173.7832695402413
138,-109.25008331235661,23.941100770165345
139,491.1722143319779,181.9642886617374
140,602.5177298827844,254.77226046686982
141,-382.33418764637196,-76.9627374759712
142,420.4132888015951,183.36276059634463
143,257.89832990833736,102.07212678341587
144,489.86533222787756,213.2157055957727
145,406.5047581246841,150.54872144603834
146,325.2427548815062,169.4849785939058
147,58.79680703488716,-39.43038212173685
148,110.68908162584472,1.7482514651072887
149,162.36412065919802,48.417946758127776
150,282.6184697478144,89.89100520440846
151,718.6915204851078,302.5808176722178
152,569.5647979589069,237.81314840178143
153,484.70498213104554,187.8625428413983
154,219.38523370028997,83.2635858035365
155,347.0553470392507,136.35068902325273
156,-482.2625033597366,-209.08081044455906
157,-199.3774542789333,-178.3779227371905
158,381.42949128436936,139.2865735015291
159,459.2222388795823,208.57714043279117
160,372.5748944817974,175.93569004482168
161,-707.0819315586403,-369.7947176563245
162,-1438.658194744375,-290.234540181803
163,356.730452207698,130.27434494831817
164,-1700.200086198285,-708.2868857120793
165,87.15186770802703,-46.30330295364227
166,517.8704807850863,202.55422899379369
167,-423.11084062093033,-143.02721966051314
168,-838.3531720632311,-160.94516440429032
169,75.87411588019418,-38.77134865205382
170,361.9270362820739,127.59342348419717
171,-96.29089558246315,117.70094318040177
172,-237.49492899508405,-27.56597431031995
173,530.5260557241633,186.2030982065738
174,523.0562117813246,212.75360380346885
175,696.410476583989,299.64455821962474
176,550.4145755830677,254.82350206021297
177,-139.39464637739553,-142.93562234239616
178,290.50291168620015,79.85170766037864
179,331.46410588377813,89.0764089555653
180,-2704.7335794382166,-848.9974177417001
181,-1317.5558512435055,-407.40528466078183
182,-406.5543238630645,-24.717274197533172
183,454.58125750765015,172.81902542897288
184,-104.40192618751388,-28.263935222436555
185,502.0188499602706,249.07797277191614
186,-597.4676378124725,-269.56545693284164
187,397.67024070279706,165.58487482131008
188,427.5061643425352,150.63448166422648
189,363.9222973074734,128.42914587208008
190,120.18682871525705,31.46196407815305
191,327.70959332950514,79.00355444527789
192,640.5981810908995,246.6267095655305
193,218.7185121552495,-27.468582473317063
194,86.30952152621124,-26.57696315083496
195,299.8828665629102,88.92054189106206
196,79.9481815750838,61.316380393175876
197,-418.38982155531426,-286.9144483005047
198,-893.5729236179975,-318.9103121140945
199,-160.76173286552293,53.53024363647447
200,273.709844262775,150.69878052231775
201,-414.17604752036084,-212.60942622799803
202,-1282.9480506789282,-800.9055643661509
203,-133.8656353153359,-237.53040692162065
204,230.63169214766157,137.81218200240954
205,-122.07982349320301,-30.552059845740814
206,611.4745410867994,246.0698993499334
207,-378.1460802757899,-169.92936171833065
208,258.27719584861734,84.79282915750689
209,-67.52458756753728,-51.607867967576205
210,-889.8374263496486,-469.35713534893404
211,371.8320807307181,162.99365152670737
212,-1885.9284907809865,-1643.215592830956
213,-244.09965978191642,-170.0733834270913
214,72.43920585445366,39.46045275330756
215,139.75353641175053,58.257973963452415
216,385.0840851753405,156.64379518252733
217,533.4437322254731,238.95117253884501
218,-1226.0516402095348,-340.9239036370751
219,-1679.6623916314259,-266.54130038822177
220,184.7652920398459,60.31105374962955
221,205.25518753493066,63.76864391603603
222,563.1402598371966,240.49751643332033
223,-227.99079375287525,-54.778999891489114
224,187.0463695643116,82.22372577638099
225,5.127110506910802,22.981195253251045
226,540.8178975854158,227.71857493465296
227,61.79670524961252,-35.275822283181256
228,280.47484475160354,114.32230701797066
229,198.26538072816334,122.58104716570944
230,-353.10983116351224,-167.945166712764
231,472.9515427846761,171.06827869966978
232,450.32389045364926,198.23887860317208
233,-1105.6631407991981,-454.6686300142179
234,611.1074795864694,261.89759584149687
235,168.40623898985936,28.52249572242935
236,-2192.7968942925622,-716.8606159977991
237,-984.1857795461718,-464.82591562159
238,116.12359447524402,18.030061377834286
239,-574.8489031412129,-146.67520771321003
240,205.84993065264428,49.43894776377638
241,365.8141572687028,113.52713931203962
242,450.8018167673548,186.99512151818234
243,180.1050393736611,38.62713092373555
244,-628.2768451766502,-379.3785804537647
245,530.542221216142,223.67556171054105
246,294.08076883477736,63.731746455525766
247,261.307889814029,102.46068740601586
248,476.55095369451334,226.18972984467288
249,429.6322007039096,173.43055254210122
250,-1252.2164670632042,-475.43628856045143
251,412.22315855432294,176.15782495632257
252,-1144.863948379401,-331.33493129313325
253,-391.9321422167005,-193.50523795514783
254,-1175.186964970062,-287.6242846563212
255,60.49116054193337,49.80714397267866
256,-1139.7669179858256,-334.5617235169869
257,-65.67829417728247,-35.49607578021965
258,-381.44807628832064,-15.577289249738099
259,-173.7233810715441,-48.29013261620858
260,-1072.3509216547677,-428.5565971946954
261,-389.5495372800317,-198.28435660830863
262,-472.291294629305,-194.7737693496128
263,-129.7907309990941,-70.65487251358401
264,-602.6434223935732,-150.3184025362995
265,-2369.05052564777,-1242.3071731030734
266,506.6161304407814,220.1760740319201
267,229.66016363909924,59.48862178616383
268,303.6240618091426,92.77488968662094
269,521.3810077334115,218.15395789228742
270,193.95911643009012,-7.948980374453499
271,467.4745037874349,184.2948338873696
272,-1639.8351721984168,-545.2636457226515
273,588.6606347667371,258.282256955449
274,-502.6803304398617,-242.9537610274082
275,419.4529856261501,194.49572035935884
276,465.0171718885066,176.192635738723
277,-438.48915707810636,-363.25618605446385
278,152.28516793584834,62.761475245941774
279,216.1464855994981,35.52404737716707
280,-926.8648126522768,-302.57022445877664
281,381.5375926172859,166.39605056119575
282,-832.5678612359093,-329.6452006855259
283,-181.91145482095538,-106.92680494412345
284,304.46488487848586,87.46783627659491
285,341.36786624365845,108.13823822025853
286,368.07450088228217,151.6970677631858
287,324.3740194988302,82.61851621520245
288,486.7729311242187,169.95215193158415
289,463.09627047849654,178.24839294624385
290,112.47074356080144,-25.672161764618885
291,59.348824678389306,-36.47511149236673
292,315.690550441165,87.81617383460559
293,398.9096794755676,152.54562802454936
294,351.7648782298966,101.0387365595958
295,226.6255234485809,37.43285453122962
296,537.2461606667788,193.24527926044024
297,357.8036269224866,173.48424686132967
298,60.84575142532673,19.436096055801542
299,571.9462263186459,215.98509976578026
300,-1267.1286724942697,-320.4070096593855
301,357.1096843800414,122.48399281113277
302,-921.9597428840297,-420.6889924769398
303,559.8318246364659,218.29944163649506
304,431.71956772246966,176.80056083030584
305,442.281390402707,159.57522207395115
306,259.86951142403615,76.35395236178616
307,669.9439342999644,278.7856288274637
308,193.09854421013964,61.14293575959108
309,225.22845531204183,91.85616441021384
310,435.9362458762516,159.14353460927424
311,33.649703205123956,-7.564148702363294
312,283.97459116434675,105.42646390331572
313,454.6175890068977,161.99247181663478
314,717.0830890263975,299.3714576741081
315,363.42855266729015,109.60549456953676
316,398.1451388131003,122.80939302993194
317,-669.7870567172123,-238.81350634940472
318,654.485084830358,290.54029721884615
319,391.86011672934467,107.49901850983512
320,546.0664516623888,233.20442175539537
321,-886.144758758762,-450.9893969793579
322,302.85754193747096,100.68933039987857
323,-1160.119061732581,-388.67971024641673
324,328.8022982424299,142.3345876755496
325,331.1262347276303,109.07614535843211
326,132.7541655427602,21.525127444435107
327,390.62953428803013,140.9133002131735
328,-271.4867748963204,-99.6497923735964
329,-132.559273950816,-139.03470393435245
330,-217.00563380385674,-88.77523627650773
331,266.30795577232436,98.88975048282525
332,487.9287585644133,181.32531784847507
333,432.5007559083309,189.19305933380522
334,366.5481551200144,127.08982619555779
335,-531.3484187472088,-153.94588259537056
336,325.2842196862887,84.51186610113336
337,-1063.9053779672652,-231.60232938637057
338,555.4673564680262,244.41598976435282
339,-2159.257897543235,-815.5513353516832
340,17.36884267490858,19.019321776342842
341,592.3719266575707,266.45183292156565
342,486.84192488144765,195.70716005531236
343,-756.930713544328,-394.1913153169989
344,402.3098461668622,164.96172487385758
345,579.7169008112825,227.9572979312391
346,351.85464150248674,150.2940932279076
347,-6.477915145163798,-4.177962662002742
348,446.65498110889746,172.97604710758623
349,420.81791550872776,154.07333377486324
350,376.3403524884279,170.4183650405636
351,-59.55361881248347,-86.16773448330048
352,-2517.119733921569,-1038.0488603256385
353,-184.31000961202412,-15.434124489677801
354,471.041568173097,188.45326931350678
355,358.30202380330434,106.73880970929677
356,309.48550554395183,91.18857496172318
357,191.13971665490334,34.12677442435116
358,650.0965382022586,296.68869560978567
359,563.0093276986186,168.83903062602545
360,319.13309427792774,110.52164672380232
361,273.40643507770744,64.1249597097576
362,324.452142694024,104.02969317309537
363,-167.3936742460315,-141.85320432332557
364,230.60039062378942,67.50747432423846
365,-1010.7496855074293,-446.16234924219754
366,-894.5766481670315,-409.0649839331873
367,288.0262200209007,150.186623919828
368,-2370.1884161162957,-594.269911975571
369,-1484.5485799894404,-558.8681568159459
370,-319.69438079088997,-117.72870124939519
371,46.95232835885716,-60.95533641145293
372,-784.6163849784797,-588.7834097963758
373,-1181.144213066153,-457.25007623704084
374,217.75287036379441,43.04139663931515
375,-9.865873497203836,-128.1055521516619
376,582.439257397896,207.35306839351117
377,211.20101979764308,62.22691056623823
378,231.21833022563436,38.21844219332295
379,455.3575066069203,149.09118821553275
380,448.8501198864076,190.02619038909657
381,480.22737214319005,198.15384086015487
382,424.98555824528125,130.2031349463906
383,310.4095253381079,140.9875834019788
384,272.31945201108425,67.6251108164882
385,114.41924851078446,-24.551252890528986
386,380.6493778871014,126.49925155630778
387,141.13470029082737,40.44512572925142
388,473.23899228281056,179.38909205533577
389,-530.3875384214324,-418.631684004696
390,542.8395438862153,236.68345082311697
391,637.4938067868922,305.20780169426996
392,-491.85569166616904,12.774769643044749
393,-1327.5909192041886,-502.78153402499316
394,354.35730252542425,148.9254897036567
395,198.1952730363756,16.26236667164477
396,217.18806075699956,64.96362147657862
397,310.59248490871295,94.7791231095556
398,430.8604367593098,202.46621593454643
399,354.9132080900875,163.5714218172074
400,-486.15258084139754,-243.53791381806147
401,325.6371917775995,159.040373095333
402,276.4902562487993,85.29509853581808
403,321.5994310415807,92.42787119946817
404,376.7372330474979,118.89652082359689
405,455.17359323798206,206.57382760317964
406,-98.20792507132431,-119.47142927757537
407,252.85931782756282,105.01829614524819
408,-530.0842457396611,-229.95612628417106
409,300.34023668617067,140.50901997869755
410,400.732189371386,188.8769361154995
411,456.70754186371204,201.74594599670533
412,649.0738951613139,261.22646420268575
413,1.8915278512776732,-31.12679388298411
414,-67.48164709084361,-42.10610917435499
415,393.02006464587146,153.43629448448092
416,587.3268114987476,279.2905112119695
417,-894.5087317296312,38.626388296344736
418,338.0219201906335,101.50310400485562
419,467.36376884482524,193.8385384451065
420,400.3254857780125,176.28134135100018
421,64.43905447148373,-5.934541044851776
422,444.9506011079432,168.18325896064314
423,180.5988857864356,54.74495985273461
424,558.4489406004876,273.02305704217247
425,563.855867348684,246.81794231995502
426,495.003826911541,233.79424229187882
427,445.0252272583312,211.65853182989028
428,505.1817211671958,182.55122973992485
429,316.2475530763802,101.32746585086896
430,36.69404248352639,-31.488438098375855
431,393.2484430694941,117.58397553100377
432,-705.7730721151361,-462.8238424222111
433,-804.0517746332445,-298.5515439197171
434,94.23039932415914,-29.89772922712418
435,18.9682076359636,61.38175276745281
436,274.58548242806904,102.32452473648168
437,132.9141779635037,27.377705083111497
438,137.72574490763415,45.36450591448681
439,194.04442968349363,20.173912430769967
440,450.50023050772455,206.1218270653252
441,-454.75747219321585,-179.63597800849436
442,180.530592667774,43.90225916073786
443,567.2009488139704,210.3936860774922
444,-471.8585671965925,-242.50800319950497
445,400.6727900570543,143.4688393750919
446,-614.0934175795063,-203.68858673907954
447,43.161166504758484,-20.66411381408526
448,44.64856150917311,-4.642949229396931
449,-1264.5245497051621,-492.83276373825515
450,408.8913069944694,151.75663349177407
451,-638.1572288013012,-414.6922395453893
452,391.84383292658964,142.81040673504023
453,126.69395869765484,-5.7932559951619815
454,272.19221333558704,119.41159991811793
455,185.6890643825267,75.50550546277553
456,389.71727005105055,177.64066157865284
457,263.8447564489705,74.22171723099855
458,271.3134875815548,91.51194550171192
459,595.047980078655,254.18087006624992
460,-814.910994527656,-112.10182683515012
461,-3116.44777806933,-2307.9492511447456
462,141.83272631132232,-11.280840974819514
463,425.4531548435557,167.2186796360942
464,210.1434566926214,86.62605082929448
465,162.23247354991128,90.86996606521373
466,207.69388740338928,87.86139178320447
467,564.8417600466012,266.65918908188945
468,-619.2019652951075,-197.44055547068928
469,392.12757539701494,179.82599318513874
470,559.199123045907,265.22011844417244
471,340.45535007933165,157.46577894869387
472,-34.839967002650376,-17.200204458815183
473,348.842663432705,134.45166543106785
474,497.0397197608093,207.98040718778054
475,296.5581544892629,99.49731884189994
476,54.6518156280239,34.87255375184323
477,166.1341447449049,32.95161981985628
478,453.6336917427105,169.82400305804643
479,-94.62677760040445,-135.9833079989281
480,364.47103925737025,137.60728405013606
481,56.58941621097581,50.311305978620105
482,235.12931879242674,72.17767783363992
483,203.60637729043015,54.54984596226755
484,5.579233631302143,-89.70717424921374
485,325.95346679324786,124.65075409695056
486,43.22912305058147,-11.064189170851412
487,-947.793894309423,-327.7029227949922
488,368.8765295430212,172.52834967681073
489,-242.9750187005116,-149.99607297121466
490,287.705070676649,142.86130307628824
491,-393.3977529778316,-258.14069368269145
492,-610.8102677912449,-229.9393902806328
493,374.1776734684754,111.46354826443645
494,247.37670182087498,78.53201024483644
495,86.80813790091068,-35.955871823404514
