x,y
-85.6051667042197,148.21082295678576
-479.053857105166,363.771681964222
-604.5496999845896,418.51042010827587
-309.1548808744035,202.84214207271322
-597.0089523183784,434.62074028772207
98.28573848839243,-193.83075575395296
254.63229735669915,-325.7605936025443
432.2495882513483,-254.2982704088559
-368.0566378900691,258.9967099919856
624.3043627902132,-489.40267595701056
1092.9535411203337,-1223.8561459697369
-63.87471164942019,117.66629209914345
-184.75099578148732,195.67623147760006
-119.6900160932445,118.76040895606548
-90.97039949830513,-0.861291313780094
677.199803037126,-458.497946556585
-25.199969344528906,112.87902445515121
746.181459669181,-485.5526934956558
-305.2793489136149,245.2224984189853
187.10247193447526,-222.15757872881153
248.71393143406837,-221.8826849711459
112.31384622843409,-6.196963148091455
636.8404623619987,-526.145746547201
-222.23339735628892,158.38683740915855
-336.8017357409911,229.90361522428037
-386.88195712764735,304.60353820704364
39.318927394834134,-101.39650350791034
-409.96931462020575,326.6485209035506
-530.6821589385033,382.6688059294355
269.6284318509627,-279.9282737761224
-374.5462582650094,264.8291894757557
-219.13257898556634,170.5094841682021
-436.0738078334525,308.6575732588999
-339.04249028634314,270.81549833134727
-311.85041527622576,192.4923846424965
3.949227918299708,72.21317683452916
-57.423398965955094,96.61309384628218
-123.19652616848816,117.61845492432735
-221.9809543234077,197.59450264160563
-642.6930267818192,440.90349583544776
-511.2692913997357,343.69922251278524
-411.82479746378124,317.67032043809047
-182.80011844865007,147.7606049593187
-295.45592596313463,227.91662050085395
429.53521151689097,-302.6034109653919
260.26254982726715,-70.68684717350033
-316.42569336691867,255.083543663889
-415.8085754311365,285.27219141756245
-342.3036551861587,229.22263983748823
684.6098886061757,-410.1904319245787
1074.7982596080205,-998.7732466567757
-295.56718605355866,239.0500350779211
1428.3411855001898,-1163.9175335135424
-5.053125880519427,100.10755300717044
-443.26642836517505,336.01441739382864
344.80931567973124,-282.9923527982886
575.4804473221559,-628.7757347431436
-5.557142491087291,86.53926597957219
-296.0766592022384,244.7889876749519
-46.557722989040755,-138.37324125830384
153.4375167644566,-179.98284246982007
-435.25948287728636,356.6625227369591
-453.49669021161753,336.71062147017204
-619.376573659462,437.21376446237736
-503.8375922688159,337.33439521351977
199.25025048210264,-37.82896732032208
-217.5949086111193,209.5356602426643
-247.122699613792,239.29133672735549
2382.014962820952,-1534.5698430722991
1038.2816099805498,-906.1870167030254
237.19384283520307,-328.6076534754097
-382.6799008474632,300.7210640603782
83.1550052526766,-67.97405507049612
-473.06886219422523,299.82283063882335
542.4821198660748,-367.8524381429502
-347.07414415725464,255.49702444482412
-350.4220257244792,288.37625411184627
-297.8611254839833,246.0157904912895
-87.15385586072868,89.91668574049277
-236.44378646785302,241.58143685977333
-545.9104275669872,416.5909426845259
-207.84023394060102,41.27786626680693
-21.199982821569854,89.52750556345298
-230.27377463478905,212.71239142690058
-90.97069153827408,40.58850636720583
462.3523631867643,-209.33955210675632
738.7777262242888,-594.4320531419582
41.64148114254948,-159.8776473563504
-268.7824797827901,158.52752646929122
396.9123455717522,-242.92313938276266
1351.3918701504103,-679.5643795580063
38.216805395176564,-278.5864763923746
-235.17360837216577,128.68267306329903
94.49791925515231,-81.63560786867438
-529.1529827761057,393.26870086503266
343.6459713744536,-231.41725468581626
-204.70433287244654,179.77456469243913
83.14213466219871,-25.24348960911166
864.1173279149939,-515.294560643136
-331.03403640146223,235.22059193844302
1391.424853447367,-2082.869263706504
188.02125130039298,-225.96514588726825
-68.61518220090475,45.42749058330416
-119.81784239459306,93.04317457498561
-332.8079420088758,249.5366507316164
-481.1603840336324,331.7481408242021
932.9673455449192,-863.889716561854
1436.5051358928022,-912.0943498987398
-144.9267341798655,130.6034325854077
-158.64732375856104,146.15611478025124
-497.6651217069861,357.0131157771569
172.30650941084878,-156.9048070611804
-164.94190601274192,120.81694161864101
-18.98940699812129,-2.933148887493623
-475.4688754612743,344.07284838464614
-1.037943687312646,72.8533135655955
-241.47754148978296,183.20635738688566
-205.25422032997966,109.12610972238805
329.74533237654475,-209.8646579279164
-391.6668685076803,316.1478492947279
-401.73137894501,284.16799191627626
964.7631492869937,-705.26640854869
-542.233336312056,384.7674838103676
-109.41806139459025,133.29066037736914
1865.19859449687,-1357.230086609021
909.3643378112188,-597.8068658296025
-73.86785688660179,93.1113564639181
425.9434113387994,-411.7291736194624
-146.657060323776,154.31149445150385
-286.2488064292037,255.2971564356629
-393.1864871017116,289.3392619189492
-123.98659253565526,138.1283365132082
652.0528842378666,-337.8653169748104
-466.6671037664915,337.3770080082182
-205.78735466239888,220.97280121387442
-221.29787563085026,173.1459127866641
-440.1428163196865,290.33874734698503
-370.7194165536946,278.29311043382353
1056.3817621232354,-822.3429624656534
-363.74370628449566,262.26741130638675
881.828769358214,-800.3810131846112
369.99770118875006,-232.3130832894044
861.6295613609623,-847.6439115212237
-70.88463615870943,30.159932425406637
881.5847255469231,-794.7258963194714
68.1955638708684,-32.36348414846085
214.80461364926535,-313.61652701593454
137.4127422595221,-115.32974093787033
925.6301426088014,-689.7620779076038
372.591690326534,-228.1483892343592
412.3943527846796,-301.077065198793
132.83752922103616,-67.0980932796483
443.7620451723666,-433.26394204114166
1738.0261043141838,-2032.7724589034667
-450.9028474868937,319.1100250378188
-168.0127920371901,168.82876078241623
-235.53229977711237,213.85469261950638
-457.114573093325,332.5472192301514
-91.9360296475773,174.37746666463465
-399.56634307428476,305.0983286088811
1324.9554016239608,-1108.8735747021203
-526.5486339831076,368.7483586999221
469.31888601921236,-302.36813100637244
-343.5669085078231,314.7565534079393
-391.3038880226954,307.41153964434454
525.477709445504,-210.64505164096389
-130.17911337474442,101.40611268778073
-140.05714708439345,170.50958685642223
742.2291412351076,-631.1707391868983
-339.0393186047205,241.67076734790362
716.2051214025773,-536.9053989530149
191.37488293089166,-91.98017035931422
-231.4812253027904,217.31946583167692
-268.62103315939567,237.62059477383042
-319.55719648738807,237.7899657635305
-237.8587549832637,236.7120549730919
-397.5285623059714,329.1168547609805
-392.02607993034877,304.7168012390844
-34.89679214478403,112.69463986742787
1.205131206085411,71.2777407279247
-237.70742358876686,226.6299232271004
-336.8898013137827,263.0555465096714
-268.0741040218715,250.12157510894093
-147.3580688230439,178.07138427082523
-444.8143523401033,358.6109319227812
-332.5813314360238,217.76035131299017
-45.85176163698496,45.536893458738
-482.8238580551124,375.5465411911952
938.5072331855205,-907.948095729453
-289.1675418813347,243.40721086403664
839.1577730299576,-567.8034091485341
-477.81769194149285,364.8257873145642
-374.57101453097613,278.42942133700024
-365.3763313697316,296.7907265311902
-198.4694466117386,185.3879792571584
-590.1332060899697,422.28749493888483
-150.009535070199,137.2420905215788
-193.27088253242647,148.10555990837983
-361.9639730772491,291.20739618834557
-9.003435214151374,35.83559518250678
-235.83738721860254,190.7133547414486
-373.83726761155674,306.02252623250274
-635.01298789208,447.70747980156716
-281.615641267387,255.37702066836718
-311.5875117661384,277.5051047681174
554.1528340109029,-444.90704455285913
-590.214585503644,405.26693765690436
-295.01642459412255,280.35230811518574
-482.91878155834047,345.6000287252744
846.7786321478909,-521.1993642091109
-241.83643579157652,209.09663255985893
938.6192712212011,-783.6307343101828
-290.7774573268642,209.524537127692
-263.9549663233759,228.5460110875311
-85.28739801172611,105.84740067914933
-322.6961565095452,262.0271066799289
232.61850666140296,-171.25797979568122
192.18764879742315,-34.341042051236464
194.85031031161674,-130.5890705438248
-220.91238948955237,179.2316643630471
-408.24625452255344,323.5004965874108
-385.7414021444536,272.0736393468621
-298.18427753424356,248.83170788614459
409.35873867913494,-371.08246539521656
-239.9564572117342,236.48093945919007
754.3646959133886,-783.3791527437099
-497.3160381881817,347.7780784988995
1819.912176387262,-1419.8269483853378
-22.137673144762456,9.416438526061787
-535.8787790756321,366.92662356895664
-419.6557622423655,315.2778707189338
731.4931797365152,-439.8686398631205
-348.93583340847545,259.85124233527085
-496.75240882236574,376.21812073706604
-309.77109747231043,224.8166275947836
10.102769167597586,1.1766659888742304
-379.1160322779798,293.24860773442197
-349.4706824326099,281.3241366968089
-339.6472868715445,235.25796902842947
107.81733619728243,-1.5118245007649194
2091.3038531480793,-1744.1796045541714
113.93174390521408,-142.69448193316194
-404.5117262615992,306.6105437114751
-276.4068615228516,252.63260077682312
-237.2830989528697,219.63791407668572
-125.81528773355019,150.05442964517346
-593.5045474492466,397.55150725004387
-437.9815100991496,393.1693280478042
-258.8115082197445,217.70043205132646
-195.2530545881743,203.1940059412321
-256.1324150542211,225.5468622067597
213.13324625713233,-61.860325292141404
-175.31881096778596,165.46917962164832
907.5617245537209,-629.5883158450047
815.2625843994298,-550.1061426095855
-275.8792797706898,170.95395135280353
2003.0594719378846,-1400.230962962522
1220.882124784689,-1011.9675690219782
272.2027042673291,-204.1634077409409
28.43484332836637,72.81067142057854
911.9722084265464,-363.4915361633226
1006.5736498327507,-767.7908525845276
-147.41593537544603,167.77867030049165
117.11547068851169,61.19912859037521
-481.1474497907066,388.9307891933225
-160.34913247707965,152.16115210888108
-150.55211731770004,181.3721387096541
-407.3407859937496,246.2223898953317
-394.7474523578654,286.0376517692375
-418.1608607582452,308.47384436010117
-331.98190200270045,296.7111710053323
-279.8833334788682,194.70906182924676
-197.64654164743612,200.45942042102405
-37.65887183020689,112.47672335298259
-305.241925488974,260.96279112902135
-105.4848917334905,103.45659075433822
-398.36529238664497,312.6916471605234
635.0337229032025,-233.78031568199444
-484.0183624019578,341.23582308069916
-593.6203475357324,382.9593688624666
452.49649890584726,-165.97963364237495
1115.7826371614003,-876.5395964469296
-309.933636419669,227.64647817106857
-114.21707697784666,165.67852133233487
-165.98562865086635,155.5819572585983
-240.93728629195948,218.6752955050214
-395.62988698589834,264.38099717498864
-322.525072122073,220.6770583125132
461.14457132938503,-288.097330969613
-303.2358672844082,198.21227704529866
-214.80784806954256,194.8509239161222
-244.752779769256,229.2105676295093
-296.6472199903798,261.69104135851586
-412.0107971623488,282.8246460733216
157.11703156840267,-16.08180894375592
-219.0755497440237,164.57247290447157
472.9025263136903,-331.77701257221446
-274.17211190851975,186.41609870795335
-368.31086003523654,246.10965815703028
-408.89707947986534,286.4041074766411
-563.0403336722719,415.61453045242644
27.851047879706343,21.13733521146443
74.81934956759176,-30.40611222522827
-334.41701157177056,257.7534387847812
-544.3343237427832,355.43804097581125
434.30186264187785,-780.0725147040092
-261.1855198830552,238.29564528164258
-407.5894514866828,299.9999463130217
-357.4818104287015,252.24918743165065
-26.984769067417517,60.63465863098757
-373.9949368757647,294.57988993423174
-138.0092575137716,129.98257667844933
-523.6776420491265,334.31078328041446
-503.52278316501315,354.0684294824557
-456.3294348259161,302.03753435745045
-415.4579165826957,263.8126157200941
-418.5732510193581,337.29472369257945
-249.49141788061303,220.03453921455596
9.208173203945652,49.92985541190345
-304.5153757916571,276.07907542974147
763.568039121619,-360.8979485829887
674.4668246588064,-529.1369394606702
-22.537534850288225,98.00784405710081
-58.425631085440635,-10.62428674988201
-228.21797281427328,184.42210738099274
-90.30565092321014,102.97218502149578
-107.90108816488313,97.93953968400766
-115.42438537814901,159.9919685540188
-409.18935894699433,279.0345829390057
391.0896898334213,-292.9171659082192
-128.7195362554225,135.6722118091797
-475.48212504811875,374.6148213121327
452.64764159808,-276.69759246261685
-330.2207843380319,269.17323934143855
495.19074181739137,-415.5868436022827
-3.273997796047208,50.08268647295386
-17.328675317887694,43.603156389807594
1077.8910980219393,-823.5496163890707
-341.48247937652656,271.98618467037613
687.4029762701872,-327.9990181851471
-325.1209924892295,261.8004332598467
-59.39406416089277,114.23897308168885
-241.4153195632358,173.55521466635426
-158.42890290337363,123.2960094799794
-352.99030088040604,242.58318214694668
-198.73688748511685,189.89450863028836
-217.308645278069,187.28904442666555
-528.8786434009439,372.6524506816592
521.8015544685192,-633.8555151805291
3490.477654377528,-1693.322924362832
-62.56933915245437,130.2184164382111
-363.41560197461826,277.7983299608701
-180.76809774973495,138.2041792255603
-159.33623097261392,95.09188060175252
-180.57085478576454,135.4258358268511
-521.6701272311722,343.1519887952784
491.6781253454864,-424.15849995447246
-355.95040438014166,243.74863852501764
-517.4790413319228,339.063457816857
-309.91906786940774,211.30601155863766
36.442254048841974,-15.675788503868237
-295.17651925529225,229.86272594256383
-435.48556410591266,317.4217748222596
-237.47006807576528,204.4247677055025
-55.33202294917615,32.727508255971216
-111.96339833897146,129.05963479695293
-379.94710407077775,301.06810714306005
169.14926183294236,-4.808561363348243
-305.8800436334164,241.79962334989932
-69.21794880044891,26.630890745444344
-181.71302835490778,166.82244484011738
-149.85816776401668,149.69377995771228
75.73086503287142,53.874263811738324
-274.34124688217173,216.2119743860925
-11.261934016119866,45.511326978733734
774.4242167115175,-636.187625702197
-337.44084113527947,227.91130397931326
258.69727059041765,-123.16098970069524
-269.4914640393163,174.50099903070713
423.8928642720654,-203.48938146133167
515.292955086613,-400.003877404109
-288.9289379488944,263.4424566035844
-193.6766399170871,173.74143662391552
-13.604578810695024,94.59923238684554
-247.41737080272418,171.16507635805044
-262.0350810292814,194.0225662325023
633.153567173164,-540.8858908738848
926.4421925368368,-601.479078674916
20.218119083498163,28.706746036593874
-90.69471618635791,62.19941208239053
-284.1160324488214,245.25022440763783
1700.9998256179915,-1347.4511030981678
-584.3102123718089,405.3769108207203
-551.1999964972742,389.2012390417038
-318.57222736267073,272.15862806742757
-435.8132002704866,340.87287700669555
169.01673395524782,9.686797417086094
79.32737851721377,-4.663518004663985
-357.796904634653,302.97626307667315
-21.01898341437799,118.1984284119252
-106.27123245723485,-1.697691185063828
-6.372045059576028,14.384345258889043
71.88742782371028,-67.14862931349171
-389.3371169621532,285.7644551853312
580.7165196353527,-444.7494835923134
786.1615338024908,-532.1911714227243
-226.0731779377097,134.30106905593314
-243.56094337467454,181.95525974924809
-566.5226049173583,384.4891448183483
1601.7995534556621,-1402.9684451886976
-406.7901873219561,325.75239193190254
-144.30319277950218,134.99078576351374
-516.1945663427307,349.1331450692736
-616.9045253109604,423.3656663544745
-156.70069377843183,112.02517788366069
-286.44964542581465,231.84335862542326
-135.53527637447462,192.7321899623476
-313.99822399214816,236.95183825439324
-334.7961757080053,225.28073223693278
-341.7499780388189,225.43186735371324
-115.28147142280463,70.63066712870041
867.5300649376483,-501.9084985054976
-437.6709908847675,344.34503180875964
932.3655687112191,-651.5568762653331
-79.7707699917662,130.3709428383697
-372.00792830994595,281.3585261929488
-669.1862336056254,430.50831842732157
-685.4862626658253,450.9061310648089
-385.03880031238145,309.76006758190624
-27.333331756773998,62.5451155867976
-10.413702961172838,50.03969351763415
-198.70251227959528,193.83503988647584
-136.09179962057618,151.97705609766015
-132.7803702135927,109.43958772521496
-483.6006211263466,352.3465567364884
-495.7241156304386,378.688486053999
-527.8446955495314,358.0191097809019
-409.1701444022476,247.58024146518235
-441.7139438051898,336.7596964584686
-416.3321164772149,320.1543369666619
-240.23071673561316,215.35445680930448
-571.3080162625454,415.82361370115063
-231.8979813742417,219.33024702705728
-494.5225401853149,379.5671091779326
-509.01009339809286,383.0264100171083
-558.2290491282113,376.45488002490185
-52.41393631839806,134.5667794709708
-380.3272139761401,292.3980410193597
-114.25652727239095,140.8668996570973
-403.9261374807607,326.4151687236359
69.38989077637278,-13.616058579121354
976.5147231698008,-646.6258117740067
1158.9303440807605,-817.301165499947
860.537475140406,-596.6241171307054
272.70785218254116,-162.36533008610132
896.4928429228883,-679.730576780664
-658.4480008690182,414.72379818848304
